47.0,1.103304,1.00511,2.80976,25.267108,19.449971,17.649728,0.69833
48.0,1.099849,1.005092,2.816416,25.40953,19.499953,17.749508,0.698235
49.0,1.096414,1.005056,2.823142,25.553746,19.549959,17.849598,0.698126
50.0,1.093,1.005,2.83,25.7,19.6,17.95,0.698
51.0,1.089608,1.004922,2.837033,25.848406,19.65008,18.050711,0.697853
52.0,1.086237,1.004832,2.844204,25.998567,19.700188,18.151726,0.697687
53.0,1.082887,1.004741,2.85146,26.149957,19.750305,18.253039,0.697504
54.0,1.079558,1.004659,2.858745,26.302052,19.800416,18.354642,0.697308
55.0,1.076249,1.004599,2.866004,26.454326,19.850504,18.45653,0.697101
56.0,1.072961,1.00457,2.873183,26.606254,19.900551,18.558695,0.696885
57.0,1.069692,1.004585,2.880227,26.757311,19.950541,18.661132,0.696665
58.0,1.066442,1.004654,2.887081,26.906971,20.000457,18.763832,0.696442
59.0,1.063212,1.004789,2.89369,27.054709,20.050282,18.86679,0.696219
60.0,1.06,1.005,2.9,27.2,20.1,18.97,0.696
61.0,1.056807,1.005294,2.905981,27.342516,20.149606,19.07346,0.695786
62.0,1.053632,1.005659,2.911705,27.482718,20.199145,19.17719,0.695577
63.0,1.050478,1.006076,2.91727,27.621263,20.248675,19.281219,0.695373
64.0,1.047343,1.006529,2.922775,27.758811,20.298255,19.385572,0.695172
65.0,1.04423,1.006999,2.928316,27.896019,20.347941,19.490277,0.694974
66.0,1.041138,1.007469,2.933992,28.033546,20.397792,19.595359,0.694778
67.0,1.038069,1.007922,2.939901,28.172049,20.447866,19.700846,0.694584
68.0,1.035022,1.00834,2.94614,28.312187,20.49822,19.806764,0.69439
69.0,1.031999,1.008705,2.952807,28.454618,20.548912,19.91314,0.694195
70.0,1.029,1.009,2.96,28.6,20.6,20.02,0.694
71.0,1.026025,1.009212,2.967785,28.748831,20.651497,20.127341,0.693803
72.0,1.023074,1.009347,2.976097,28.900963,20.703233,20.235032,0.693605
73.0,1.020142,1.009417,2.984839,29.05609,20.754993,20.342915,0.693405
74.0,1.017228,1.009432,2.993917,29.213904,20.806565,20.450829,0.693205
75.0,1.014331,1.009404,3.003232,29.374098,20.857732,20.558614,0.693003
76.0,1.011446,1.009344,3.012688,29.536363,20.908281,20.66611,0.692802
77.0,1.008574,1.009262,3.02219,29.700394,20.957996,20.773156,0.692601
78.0,1.00571,1.00917,3.03164,29.865882,21.006664,20.879593,0.6924
79.0,1.002853,1.009079,3.040942,30.03252,21.05407,20.985261,0.692199
80.0,1.0,1.009,3.05,30.2,21.1,21.09,0.692
81.0,0.99715,1.008942,3.058741,30.368062,21.144308,21.193698,0.691802
82.0,0.994305,1.008904,3.067189,30.53663,21.187125,21.29644,0.691604
83.0,0.991468,1.008883,3.075392,30.705677,21.228651,21.39836,0.691407
84.0,0.988639,1.008877,3.083399,30.875173,21.269086,21.499592,0.69121
85.0,0.985822,1.008884,3.091257,31.045091,21.308631,21.600268,0.691012
86.0,0.98302,1.008899,3.099014,31.215401,21.347486,21.700523,0.690813
87.0,0.980234,1.008922,3.106719,31.386075,21.38585,21.80049,0.690613
88.0,0.977467,1.008948,3.11442,31.557086,21.423923,21.900303,0.690411
89.0,0.974722,1.008975,3.122164,31.728403,21.461907,22.000095,0.690207
90.0,0.972,1.009,3.13,31.9,21.5,22.1,0.69
91.0,0.969304,1.009021,3.137962,32.071822,21.538372,22.200147,0.68979
92.0,0.966633,1.009038,3.146028,32.243716,21.577068,22.300646,0.689579
93.0,0.963985,1.00905,3.154162,32.415502,21.616103,22.401604,0.689367
94.0,0.96136,1.009058,3.162328,32.587003,21.655489,22.503124,0.689156
95.0,0.958755,1.00906,3.170491,32.75804,21.695243,22.605314,0.688948
96.0,0.95617,1.009058,3.178614,32.928433,21.735376,22.708279,0.688744
97.0,0.953603,1.009051,3.186663,33.098005,21.775905,22.812124,0.688546
98.0,0.951054,1.009039,3.194601,33.266575,21.816842,22.916956,0.688355
99.0,0.94852,1.009022,3.202392,33.433967,21.858203,23.022879,0.688173
100.0,0.946,1.009,3.21,33.6,21.9,23.13,0.688
101.0,0.943493,1.008973,3.217399,33.764551,21.942243,23.238394,0.687839
102.0,0.941,1.008942,3.224597,33.927717,21.984913,23.34802,0.687688
103.0,0.938518,1.008907,3.231613,34.089648,22.027989,23.458805,0.687547
104.0,0.936049,1.008871,3.238463,34.250496,22.071448,23.570678,0.687416
105.0,0.933592,1.008835,3.245165,34.410411,22.115265,23.683567,0.687293
106.0,0.931147,1.008799,3.251738,34.569545,22.159419,23.797401,0.687178
107.0,0.928713,1.008765,3.258198,34.728049,22.203886,23.912106,0.68707
108.0,0.92629,1.008733,3.264563,34.886074,22.248643,24.027612,0.686969
109.0,0.923879,1.008706,3.270852,35.04377,22.293668,24.143847,0.686874
110.0,0.921478,1.008684,3.277081,35.20129,22.338937,24.260739,0.686783
111.0,0.919087,1.008668,3.283269,35.358784,22.384427,24.378216,0.686697
112.0,0.916707,1.00866,3.289432,35.516403,22.430115,24.496207,0.686615
113.0,0.914336,1.00866,3.29559,35.674299,22.475979,24.614639,0.686535
114.0,0.911976,1.00867,3.301758,35.832622,22.521995,24.733441,0.686458
115.0,0.909624,1.008691,3.307956,35.991524,22.56814,24.852541,0.686382
116.0,0.907282,1.008724,3.314201,36.151155,22.614392,24.971868,0.686307
117.0,0.904949,1.00877,3.32051,36.311667,22.660726,25.091349,0.686232
118.0,0.902624,1.008831,3.326901,36.473211,22.707121,25.210912,0.686156
119.0,0.900308,1.008907,3.333392,36.635939,22.753553,25.330487,0.686079
120.0,0.898,1.009,3.34,36.8,22.8,25.45,0.686
121.0,0.8957,1.00911,3.346739,36.96551,22.846438,25.569391,0.685918
122.0,0.893408,1.009237,3.353605,37.132435,22.892847,25.68864,0.685834
123.0,0.891125,1.00938,3.360591,37.300707,22.939207,25.807737,0.685747
124.0,0.888851,1.009537,3.367688,37.470256,22.985497,25.926674,0.685658
125.0,0.886586,1.009706,3.374889,37.641012,23.031696,26.045439,0.685566
126.0,0.884331,1.009888,3.382186,37.812906,23.077785,26.164025,0.685472
127.0,0.882086,1.01008,3.389571,37.985868,23.123743,26.28242,0.685376
128.0,0.879852,1.010282,3.397036,38.159829,23.169549,26.400617,0.685279
129.0,0.877628,1.010492,3.404573,38.33472,23.215184,26.518605,0.685179
130.0,0.875416,1.010709,3.412174,38.510471,23.260626,26.636375,0.685078
131.0,0.873216,1.010931,3.419832,38.687012,23.305856,26.753918,0.684975
132.0,0.871028,1.011159,3.427538,38.864275,23.350853,26.871224,0.684871
133.0,0.868852,1.011389,3.435286,39.042189,23.395597,26.988283,0.684765
134.0,0.866689,1.011622,3.443066,39.220686,23.440067,27.105086,0.684658
135.0,0.864539,1.011857,3.450872,39.399695,23.484244,27.221624,0.684551
136.0,0.862402,1.01209,3.458694,39.579147,23.528105,27.337887,0.684442
137.0,0.86028,1.012323,3.466526,39.758973,23.571632,27.453866,0.684332
138.0,0.858172,1.012553,3.47436,39.939104,23.614804,27.56955,0.684222
139.0,0.856078,1.012779,3.482187,40.119469,23.6576,27.684932,0.684111
140.0,0.854,1.013,3.49,40.3,23.7,27.8,0.684
141.0,0.851937,1.013215,3.497792,40.480634,23.741992,27.914755,0.683888
142.0,0.849889,1.013425,3.505561,40.661342,23.783598,28.029229,0.683777
